default.payment.next.month,meses_con_atraso,PAY_0,meses_sin_pago,LIMIT_BAL,pago_promedio_6m,volatilidad_facturacion
0,0,0,0,160000.0,3866.6666666666665,4204.967986402116
0,0,0,0,130000.0,3666.6666666666665,8223.764652923055
0,0,-1,0,300000.0,6747.166666666667,9613.403942759644
1,1,1,0,300000.0,47767.5,49365.25817110653
0,0,-1,0,120000.0,856.0,155.13435037626792
1,1,0,1,60000.0,2150.0,3652.5136230638027
0,0,-1,0,150000.0,241.33333333333334,502.7900821084946
0,0,0,0,130000.0,4025.6666666666665,42980.176274262376
0,0,0,0,210000.0,1466.6666666666667,1527.2147742431864
0,0,0,0,70000.0,1971.6666666666667,2801.509854822336
1,3,0,2,130000.0,1933.8333333333333,2341.2766318115137
1,6,1,3,70000.0,950.0,1377.9673073044949
1,0,0,0,260000.0,35791.333333333336,33897.17090259894
0,0,0,0,60000.0,2442.1666666666665,20293.688493387956
0,0,0,0,110000.0,17755.833333333332,30169.172807133225
0,1,1,3,230000.0,358.3333333333333,562.2706347184304
0,0,0,0,360000.0,6855.5,18630.242074827336
0,0,-1,1,120000.0,3492.8333333333335,1920.6918198052144
1,0,0,0,230000.0,1593.6666666666667,2390.4154799253342
0,0,0,0,150000.0,20556.333333333332,46859.3902069443
1,6,2,1,150000.0,13408.5,31480.875500849717
0,0,0,0,170000.0,5447.833333333333,13121.471554923506
0,0,0,0,270000.0,741.8333333333334,1350.7918665237314
0,0,-1,0,150000.0,7959.5,5519.543060797696
0,0,0,0,360000.0,12398.166666666666,34187.49888872637
1,2,0,2,110000.0,4166.666666666667,6481.437916594331
0,0,0,0,360000.0,15915.333333333334,30702.233406816948
0,0,0,0,230000.0,2608.8333333333335,13795.470469203528
0,0,-1,0,500000.0,3039.5,3676.516852493222
0,0,0,0,210000.0,4668.833333333333,8025.990746734429
0,0,-1,0,500000.0,16412.333333333332,10400.014993578934
1,4,3,2,30000.0,1700.0,2754.464811900853
0,1,0,1,490000.0,4833.333333333333,2829.008336266733
0,0,0,0,240000.0,8566.666666666666,2810.970111307957
1,6,2,1,200000.0,4500.0,7536.179467519777
0,0,0,0,490000.0,17016.666666666668,23784.94688453182
0,0,0,0,240000.0,106869.33333333333,98467.42203388896
0,1,-1,2,60000.0,11232.333333333334,23291.313802932345
0,0,0,0,160000.0,5241.666666666667,17978.49646290442
1,0,0,0,400000.0,3078.5,19549.482560927285
0,0,0,0,320000.0,34438.166666666664,62627.9314547431
0,0,0,0,240000.0,5042.166666666667,1852.981678268838
1,4,2,1,100000.0,1596.6666666666667,1683.5342289362577
0,2,0,2,50000.0,1416.6666666666667,2247.142066418291
0,0,0,0,280000.0,5844.833333333333,8698.498845586328
1,6,2,3,20000.0,1216.6666666666667,2169.7749192024503
1,6,7,5,30000.0,273.6666666666667,1894.2244235218452
1,6,2,1,90000.0,816.6666666666666,979.1575290353778
1,0,0,0,20000.0,1034.8333333333333,1569.79055927853
1,2,0,1,100000.0,2903.3333333333335,3438.8725865705856
1,6,3,6,20000.0,0.0,0.0
0,0,0,0,300000.0,2433.3333333333335,3421.6747751162247
0,0,0,0,70000.0,2647.6666666666665,994.1584883709438
0,5,4,3,10000.0,448.3333333333333,748.3571339941914
0,0,0,0,50000.0,950.0,1780.1929108947716
0,2,1,1,280000.0,5666.666666666667,37648.17176659003
0,2,1,1,10000.0,559.8333333333334,1075.1586704606286
1,0,0,1,10000.0,1700.0,1067.6154114036883
0,1,0,1,20000.0,1628.3333333333333,1656.3448211850896
0,0,0,0,200000.0,2913.0,29150.645978548513
0,0,0,0,140000.0,3873.3333333333335,5529.340177634218
0,0,0,0,100000.0,3233.3333333333335,2048.695194507958
0,0,-1,0,170000.0,482.6666666666667,838.9502369032385
0,0,-1,0,160000.0,326.0,0.0
0,0,0,1,190000.0,2765.3333333333335,3726.4950288441282
0,0,0,0,180000.0,6033.333333333333,2184.865556504564
0,0,0,0,180000.0,1383.3333333333333,2088.508718360224
0,0,0,0,230000.0,1463.3333333333333,1890.1539267124956
0,0,0,0,120000.0,6004.0,8216.366739624029
0,0,0,0,150000.0,5166.666666666667,20651.732874022946
1,2,1,0,80000.0,2256.3333333333335,1254.8470291898798
0,1,0,0,90000.0,1835.5,5017.925524224794
0,0,-1,0,200000.0,5258.666666666667,2634.943522481396
0,0,0,0,120000.0,4652.5,2039.4160602159304
1,1,1,1,120000.0,380.3333333333333,206.18050344297833
0,1,2,0,230000.0,5617.666666666667,125411.96742004596
0,0,-1,0,230000.0,1087.5,1497.8629777119133
1,6,3,6,250000.0,0.0,0.0
0,0,0,0,470000.0,6666.666666666667,16680.79200357905
1,1,-1,2,20000.0,756.1666666666666,352.01406221911077
0,0,-1,0,150000.0,9950.833333333334,16269.78520345818
1,2,1,1,30000.0,5555.333333333333,11591.022111962344
0,0,-1,2,330000.0,1283.5,1150.9442645063227
0,0,0,0,150000.0,4020.0,5387.537173885671
0,0,0,0,130000.0,390.0,20983.96212984256
0,2,0,1,240000.0,4601.833333333333,40405.11160072035
0,0,0,0,90000.0,16206.0,40125.42244388213
0,1,0,0,190000.0,11193.333333333334,20220.19706794834
0,0,0,0,20000.0,3597.8333333333335,3253.1114593057932
1,4,0,0,50000.0,2832.8333333333335,3089.150395605023
1,4,2,2,60000.0,2000.0,2634.5832624281716
0,0,0,3,150000.0,1333.3333333333333,24987.83722066931
1,4,2,0,100000.0,2623.3333333333335,2177.325607253081
0,6,2,1,60000.0,1066.6666666666667,1219.6459732233777
0,0,-1,1,220000.0,7304.5,5279.907818008442
1,6,2,1,130000.0,2933.3333333333335,2772.508785678896
1,4,1,2,10000.0,821.8333333333334,1640.713747123489
0,0,0,0,150000.0,5004.0,24374.038801560975
0,0,0,0,100000.0,1783.3333333333333,801.952866445404
1,6,2,0,300000.0,7327.5,3927.7408774001374
1,1,1,2,160000.0,325.0,290.68883707497264
0,0,0,1,500000.0,4032.8333333333335,11967.487472314313
1,1,0,1,80000.0,3100.0,14123.426066881459
0,1,0,1,90000.0,4913.5,20000.193573229903
0,0,-1,0,390000.0,16444.166666666668,23802.1191465522
1,6,1,4,30000.0,333.3333333333333,395.95391145940204
1,3,2,1,200000.0,3666.6666666666665,3656.336399548962
0,0,-1,0,380000.0,16956.666666666668,5398.43979930004
0,0,-1,0,360000.0,4645.833333333333,2364.461094344051
0,0,-1,0,240000.0,13996.666666666666,9259.481614359773
0,4,1,2,100000.0,1283.3333333333333,1855.6039897205078
1,0,0,0,90000.0,3198.5,15625.469921466894
0,0,-1,0,290000.0,2751.1666666666665,28463.812433802093
0,1,0,0,80000.0,3591.3333333333335,5280.829685444009
0,0,-1,0,240000.0,7844.333333333333,4873.041695560039
0,0,0,0,30000.0,1770.5,7909.008494537521
0,1,2,0,30000.0,1281.8333333333333,877.6763450536117
1,0,0,0,50000.0,1478.5,938.9615008082067
1,0,-1,0,180000.0,1329.8333333333333,1041.7419386137178
0,1,0,1,310000.0,2833.3333333333335,5610.521211676029
0,0,0,0,80000.0,2500.0,4371.14770588534
0,3,1,3,50000.0,1934.5,23532.355423260688
0,0,0,0,390000.0,9833.333333333334,10148.310079351471
0,0,0,0,440000.0,2695.0,40150.76702961809
0,1,1,1,50000.0,2042.1666666666667,5180.218862815225
0,0,0,0,210000.0,4612.0,7823.115400316339
0,0,0,0,230000.0,5719.0,12146.590359712747
0,0,0,0,50000.0,1256.1666666666667,969.031200048103
1,2,-1,4,100000.0,260.0,348.82660448996717
0,6,2,1,80000.0,1800.0,1445.9847394307683
0,0,0,0,250000.0,4387.333333333333,68512.54370891994
0,0,0,0,140000.0,6356.666666666667,39903.01894343334
0,0,0,0,530000.0,12087.5,25183.01803530837
1,4,2,2,20000.0,940.1666666666666,1477.7623173794448
0,0,0,0,130000.0,3000.0,10530.59628732707
0,6,1,4,20000.0,560.5,545.7458810349983
1,6,3,3,50000.0,1333.3333333333333,1264.1453107402908
1,2,2,1,470000.0,13466.666666666666,54889.038559625
0,0,0,0,310000.0,37754.666666666664,119299.94007277064
1,4,2,3,160000.0,898.6666666666666,1566.481024462154
0,1,0,0,500000.0,8583.333333333334,8193.827302711881
0,0,0,0,380000.0,8841.666666666666,41448.553622130974
0,0,-1,0,500000.0,51684.666666666664,39859.609280573735
0,0,-1,0,210000.0,10101.333333333334,4470.939036339756
0,1,0,0,60000.0,2085.8333333333335,10559.59311084791
0,0,-1,0,200000.0,9169.666666666666,8121.822441217652
1,6,2,1,200000.0,1506.6666666666667,2343.5780905842817
0,4,1,2,20000.0,733.1666666666666,1302.2355265721585
0,0,0,0,180000.0,4185.0,8126.8991072856315
0,0,0,0,50000.0,2001.0,662.7101930708475
0,0,0,0,200000.0,5906.166666666667,5350.44466999395
1,0,-1,0,200000.0,599.8333333333334,0.0
0,0,0,0,280000.0,8295.0,15437.668223105025
0,0,0,0,150000.0,54041.5,41207.911297063656
1,0,0,0,360000.0,8569.5,84153.08352461008
0,0,0,0,240000.0,1222.0,4170.564729945654
0,0,0,0,10000.0,934.3333333333334,592.3561147372977
0,0,0,0,10000.0,890.8333333333334,1070.04093379646
1,0,0,0,20000.0,1008.0,1549.6845808099142
1,4,0,3,50000.0,1316.6666666666667,1976.1115353137332
0,0,-1,1,250000.0,33134.333333333336,24678.868802412046
0,0,0,0,150000.0,3538.3333333333335,28968.989657333004
0,0,0,0,30000.0,5985.666666666667,11578.82827837083
0,0,0,1,500000.0,18339.166666666668,47653.2194547231
0,0,0,0,120000.0,5833.333333333333,10706.114989419208
0,0,0,0,340000.0,3955.5,920.7813529823462
0,0,0,0,20000.0,4081.0,8002.066918407185
0,0,0,1,20000.0,730.1666666666666,3942.872121520893
0,6,1,3,20000.0,1000.0,1457.8364791704178
0,0,0,2,220000.0,23204.166666666668,55046.664176557206
0,0,0,0,20000.0,1016.6666666666666,936.8704108182021
0,2,-1,2,280000.0,564.1666666666666,875.7960188689298
0,0,0,0,310000.0,13093.333333333334,12339.83634683486
1,0,0,0,30000.0,1567.5,972.982425329461
0,0,0,0,80000.0,3598.0,14457.568947325366
0,0,0,1,10000.0,619.0,792.4699784008645
0,0,0,0,70000.0,1918.0,10107.740967529127
0,2,0,1,340000.0,15071.166666666666,17594.325965113487
1,5,1,1,180000.0,4350.0,2212.165854240289
1,0,0,0,100000.0,5806.833333333333,1647.2732317378316
0,1,0,1,50000.0,1516.5,16086.400907806154
0,0,0,2,360000.0,27050.333333333332,24249.866965958114
0,0,0,0,50000.0,1485.0,4232.218598639096
0,0,0,0,150000.0,11060.666666666666,10452.766804376086
0,0,0,1,20000.0,8716.666666666666,7694.78433096081
1,0,0,0,150000.0,7173.0,9994.632699604323
0,0,0,0,50000.0,1939.6666666666667,1953.658559387148
0,0,-1,0,500000.0,3547.0,4684.770460403228
0,1,0,0,270000.0,6351.166666666667,16973.29576324724
0,2,0,2,110000.0,10658.333333333334,21598.38291554872
0,0,0,0,280000.0,4144.0,9663.792783719375
0,0,-1,0,200000.0,5284.5,8454.896579300463
1,3,2,3,30000.0,1570.8333333333333,11663.809693520667
0,0,0,0,130000.0,6639.166666666667,16141.366943353962
0,0,-1,1,440000.0,10026.166666666666,7897.2413158013605
0,2,1,1,170000.0,4166.666666666667,4984.5861881069595
0,0,0,0,50000.0,3063.5,15244.12736761275
0,0,-1,0,120000.0,13884.666666666666,13549.31049783223
0,0,0,0,500000.0,1138.6666666666667,14675.00382282744
0,0,0,0,180000.0,5529.666666666667,7095.247886202897
0,0,0,2,20000.0,3916.6666666666665,5856.835596121851
1,1,0,1,160000.0,1074.6666666666667,1698.721244544456
0,1,-1,2,180000.0,4512.666666666667,2667.90685119752
0,1,1,0,70000.0,4088.1666666666665,6293.44635844834
1,4,2,0,280000.0,5368.666666666667,2415.089480743933
0,0,0,0,340000.0,12666.666666666666,10878.657325240096
0,0,0,0,260000.0,5166.666666666667,4172.131385754768
0,0,0,0,140000.0,1686.1666666666667,1080.071000752574
0,1,1,0,140000.0,16166.666666666666,42231.78995811883
0,4,1,2,200000.0,6433.333333333333,5912.296530677962
1,0,0,0,50000.0,1141.3333333333333,3901.0347345287764
0,1,0,1,50000.0,1365.1666666666667,1472.1454638270861
0,1,0,1,20000.0,2359.5,3371.60000098865
0,0,0,0,390000.0,6666.666666666667,7847.337631324397
0,5,2,0,50000.0,1935.1666666666667,1927.6550953598176
0,2,1,1,30000.0,1070.8333333333333,1082.5481821455646
0,0,-1,0,180000.0,6717.833333333333,4121.507430540432
1,1,2,0,120000.0,2250.0,2301.8105627237587
0,0,-1,2,450000.0,2047.0,4936.571661251021
0,0,0,1,350000.0,694.8333333333334,16086.412510770282
0,0,0,0,180000.0,8669.666666666666,23260.561090968262
0,0,0,1,410000.0,8983.166666666666,209161.33608461195
0,0,0,0,50000.0,1788.8333333333333,14864.066528600666
0,0,0,0,430000.0,4083.3333333333335,9998.084869947177
0,0,-1,2,200000.0,9172.5,13877.570013034223
0,0,0,1,180000.0,2505.5,14026.357797613273
0,0,0,0,200000.0,46493.333333333336,58632.76899965297
1,3,2,1,160000.0,4650.0,23494.097970908922
0,0,0,0,100000.0,3046.8333333333335,2938.2036972726496
1,1,2,0,140000.0,3384.5,3155.1090630911635
0,1,1,1,360000.0,785.3333333333334,791.7784412321416
1,0,0,0,120000.0,20250.0,36441.41270816304
0,0,-1,0,310000.0,8639.166666666666,16227.654910676403
0,0,0,0,160000.0,4325.833333333333,4521.267329705983
1,1,2,0,50000.0,3084.6666666666665,22258.820658336776
0,0,0,0,300000.0,3666.6666666666665,5210.1040456661385
0,0,0,1,500000.0,3846.5,11309.54306327183
0,2,1,3,230000.0,4177.666666666667,6227.278335409994
0,1,-1,3,300000.0,325.0,209.7490564142463
0,0,-1,0,280000.0,1207.0,0.0
0,0,-1,0,360000.0,5776.333333333333,6856.956839589994
0,0,0,0,20000.0,1750.0,1186.943413422336
0,0,0,0,250000.0,8000.0,35794.52547760155
0,0,0,1,120000.0,5400.0,2271.7792146245197
0,2,2,1,100000.0,1613.5,5443.402995063536
0,1,0,0,50000.0,1333.3333333333333,1808.4897566754423
0,1,-1,1,470000.0,2914.1666666666665,3004.3047615047312
0,0,-1,2,80000.0,19289.333333333332,28269.8871787632
0,0,0,0,110000.0,2200.3333333333335,1542.144405257389
0,0,0,0,280000.0,8204.833333333334,78141.02350238318
0,0,-1,0,170000.0,4000.0,3006.996868416505
0,1,1,0,60000.0,13060.5,26610.244113248315
0,0,0,0,180000.0,6901.833333333333,1820.063451274891
0,0,-1,0,50000.0,9085.5,16298.329968639935
1,0,-1,0,50000.0,390.0,0.0
0,0,0,0,80000.0,2250.0,25168.468533067324
0,0,0,0,170000.0,32607.333333333332,39130.47121447257
0,0,0,0,50000.0,838.6666666666666,3212.318601882447
1,0,0,0,140000.0,4343.666666666667,19061.20590798669
1,0,0,0,350000.0,14099.666666666666,8764.63470240869
1,0,0,1,20000.0,1025.6666666666667,11688.433884257833
0,0,0,0,240000.0,1183.3333333333333,3292.1373857520994
1,0,0,0,50000.0,1436.3333333333333,15131.229410284766
1,0,0,0,230000.0,7456.0,53211.2001368133
0,2,1,0,100000.0,2636.6666666666665,4074.292462092856
0,0,-1,1,300000.0,8063.666666666667,19623.522045409347
0,0,0,0,210000.0,11583.333333333334,69841.85635968353
0,0,0,0,50000.0,866.6666666666666,1290.0005813952178
0,0,0,0,400000.0,26000.0,14776.22316651541
0,6,2,1,150000.0,5433.333333333333,3769.6381612386444
1,1,2,0,500000.0,97697.0,135530.62860241838
1,3,1,2,300000.0,480.0,293.5813345565416
0,1,-1,2,150000.0,11124.333333333334,3073.5056856950823
0,0,0,0,410000.0,6666.666666666667,50267.341021449174
0,0,0,0,80000.0,2620.0,14231.381334923184
0,0,0,1,50000.0,8207.666666666666,10000.929430141314
0,0,0,0,20000.0,1000.6666666666666,502.964180301805
0,0,-1,0,200000.0,4952.833333333333,4833.470157833465
0,0,0,0,110000.0,5383.333333333333,6428.307877401849
1,1,2,0,230000.0,9500.0,6790.358029343273
1,6,1,1,50000.0,1000.0,1064.9147227204
0,2,1,1,50000.0,1533.3333333333333,16482.38638971918
0,1,-1,1,50000.0,6289.166666666667,9337.405858516951
0,0,-1,1,310000.0,1057.8333333333333,622.0606615649849
0,6,2,2,100000.0,2833.3333333333335,3288.284111812725
0,0,0,0,500000.0,10047.166666666666,91549.34591883585
0,3,1,4,10000.0,325.0,496.21232014800546
0,0,0,0,70000.0,6245.5,20896.1350652858
0,1,1,0,110000.0,12500.0,23856.267643256073
1,4,2,2,550000.0,20738.666666666668,28404.46653198519
0,2,2,1,100000.0,3066.0,2937.3397998869655
1,1,2,0,20000.0,938.5,725.6317707120235
0,0,0,3,360000.0,10298.5,121401.88285978105
0,0,-1,0,60000.0,8943.833333333334,3635.4066622593955
1,4,2,2,150000.0,2014.5,4258.409409627026
0,0,0,0,360000.0,4711.833333333333,25211.16740388407
0,0,0,1,50000.0,1217.3333333333333,21876.187562431136
0,6,1,0,170000.0,6516.666666666667,4228.823319395912
0,3,1,1,300000.0,8250.0,9850.153530106354
0,0,-1,0,150000.0,3634.0,888.1237338719569
0,1,2,0,50000.0,1418.0,3025.1852174701635
0,2,2,1,10000.0,1583.3333333333333,1449.2662166305633
1,6,2,1,100000.0,3553.3333333333335,2862.2944642366897
1,6,2,1,300000.0,7500.0,7363.743613135916
1,0,0,1,30000.0,1215.0,1626.7054332812277
0,0,0,0,90000.0,3103.0,31388.15489586265
0,0,0,0,30000.0,1301.3333333333333,1293.7590192922328
0,0,0,0,140000.0,3817.3333333333335,26033.172825582875
0,0,0,0,50000.0,1187.8333333333333,16229.702560429134
0,0,0,2,100000.0,2593.6666666666665,78637.94457130731
0,0,0,0,30000.0,2833.3333333333335,883.4531679721342
0,2,0,1,10000.0,965.5,1112.012769710852
1,0,-1,2,170000.0,830.0,298.0979704727961
0,0,0,0,50000.0,1059.0,18895.36775685159
1,1,2,0,500000.0,26800.0,220204.94305116465
1,6,3,3,20000.0,666.6666666666666,954.370508066268
0,0,0,2,20000.0,707.3333333333334,7228.066373519269
1,0,0,0,80000.0,1535.1666666666667,20875.796247488783
0,2,1,1,500000.0,1556.0,33028.629710702
0,0,0,0,20000.0,999.5,1122.391806218607
0,0,0,0,190000.0,2607.6666666666665,15532.401004566764
0,0,0,0,160000.0,3621.3333333333335,8584.71678430143
1,0,0,0,170000.0,5607.5,31100.76602754344
1,0,0,0,80000.0,2902.3333333333335,15025.040814143125
0,0,0,0,180000.0,6833.333333333333,27902.12797201437
1,2,2,1,50000.0,853.8333333333334,16340.604982680414
0,5,6,4,70000.0,776.8333333333334,14438.937561330473
1,2,0,2,20000.0,1769.5,1673.058685960139
0,0,-1,0,330000.0,34046.333333333336,22526.984757545044
0,0,-1,2,140000.0,1807.5,1539.2878439936653
0,0,0,0,20000.0,1094.8333333333333,4321.973565398104
0,1,-1,0,70000.0,737.0,77.45966692414834
0,0,0,0,240000.0,27013.5,44628.417738775664
0,0,0,0,460000.0,7192.333333333333,6546.509505072149
1,0,0,0,80000.0,3814.0,31350.100642050045
0,3,0,1,20000.0,1250.0,2830.126198599631
1,1,0,0,200000.0,2298.3333333333335,2178.9352828082497
1,1,2,2,200000.0,1714.3333333333333,998.9406388770055
1,0,0,0,110000.0,9923.5,21279.457245584686
0,0,-1,1,360000.0,10979.0,9154.310714994694
0,3,1,0,50000.0,1221.3333333333333,14690.450798619717
0,0,0,0,70000.0,4331.833333333333,3730.8518419613856
0,0,0,0,420000.0,2852.5,1927.9634591972952
0,0,0,0,50000.0,1088.5,13151.36565405535
0,0,0,0,50000.0,1011.3333333333334,18284.90031054768
1,6,3,4,20000.0,571.6666666666666,480.28102884318326
1,6,3,6,250000.0,0.0,0.0
0,0,0,0,20000.0,977.6666666666666,760.7716477366911
0,0,0,0,240000.0,6765.0,34071.222725344036
1,0,0,0,50000.0,1507.5,21181.75518380539
1,0,0,0,180000.0,33449.5,23881.002354730983
0,0,0,0,250000.0,5850.666666666667,16321.18859642275
0,2,0,1,30000.0,1665.0,12232.3761987059
1,1,0,1,50000.0,3045.3333333333335,8738.915577270825
0,3,1,2,20000.0,842.8333333333334,932.7003806153399
1,0,0,0,260000.0,4753.333333333333,34995.11373701572
1,6,1,3,30000.0,1317.1666666666667,1843.4797530756882
0,0,0,1,330000.0,2458.3333333333335,60256.24470431814
0,0,0,0,330000.0,6566.0,5014.910833371483
1,1,2,0,140000.0,3477.3333333333335,1933.0948243684272
1,5,2,0,80000.0,2254.6666666666665,3427.778969925959
0,0,0,0,730000.0,8166.666666666667,273199.8595319917
0,0,0,0,180000.0,5036.333333333333,21602.7073989967
0,1,0,1,190000.0,3283.3333333333335,2894.0138907752325
0,0,-1,0,50000.0,637.6666666666666,545.4197160597212
0,0,0,0,230000.0,1660.8333333333333,1057.6781016295395
0,0,0,0,20000.0,1007.6666666666666,331.8257072621107
0,0,0,0,130000.0,5000.0,9728.775339167823
0,6,1,3,100000.0,933.3333333333334,1192.2505469349412
0,0,0,0,180000.0,5676.5,23173.45555587254
0,2,1,1,210000.0,1375.1666666666667,1243.3192269083593
1,0,0,0,340000.0,14434.0,46327.48459715895
0,0,0,1,20000.0,2260.0,10333.35944889173
0,0,0,0,500000.0,18319.166666666668,8618.892682164378
0,0,0,0,50000.0,2050.0,15722.164477789522
0,0,-1,0,260000.0,2247.8333333333335,1451.4372761737475
0,0,0,0,30000.0,1050.6666666666667,4600.321582962072
1,6,1,2,240000.0,2433.3333333333335,1845.5500715685464
1,4,2,1,320000.0,5330.833333333333,41899.212634209085
0,3,3,1,70000.0,851.3333333333334,1079.2246754035973
0,0,-1,0,360000.0,4553.5,4883.896354346599
1,0,0,0,110000.0,1176.6666666666667,1392.0625943780929
1,4,1,1,80000.0,2052.1666666666665,24008.597338592415
0,0,-1,0,160000.0,3471.1666666666665,3279.6996610462165
0,0,0,0,300000.0,2707.3333333333335,2785.9666724496183
0,2,1,1,50000.0,1183.3333333333333,13930.962503239562
1,0,0,0,50000.0,1287.5,11247.877542007647
0,0,0,0,50000.0,1535.0,20778.261731113762
0,1,0,0,50000.0,1866.6666666666667,511.4158451462632
0,0,-1,0,210000.0,5850.0,7564.483602114996
0,0,0,0,150000.0,1350.0,1399.2886287920255
1,4,2,0,80000.0,1916.6666666666667,2319.475235191501
0,0,0,1,100000.0,4312.5,4313.7879603275205
0,0,0,0,20000.0,4759.166666666667,2877.0249506507007
0,0,0,0,100000.0,4547.5,9463.758691274132
0,1,0,0,30000.0,1818.6666666666667,2899.3999666597683
0,2,0,3,150000.0,2607.3333333333335,35390.143650457256
1,0,0,0,60000.0,1792.1666666666667,14956.70639880318
0,0,0,0,140000.0,2306.0,21909.864578921217
0,0,0,0,80000.0,5462.166666666667,13577.674999792858
0,0,0,0,50000.0,1686.1666666666667,7430.174775871696
1,6,2,1,50000.0,1350.0,1578.2069572777837
1,4,1,3,100000.0,625.0,1282.4446446793197
0,0,0,0,190000.0,22029.5,36167.18432870697
1,6,2,2,120000.0,4924.166666666667,11283.759869830623
0,0,0,0,20000.0,1792.5,5907.557580478304
0,2,1,0,30000.0,1512.3333333333333,5248.0306274512795
1,3,2,2,20000.0,1100.0,1484.600642148139
1,0,0,1,20000.0,1131.5,1538.1976140925456
0,0,0,0,80000.0,1400.0,2371.063530710779
0,0,-1,0,80000.0,2270.8333333333335,15400.096892552332
0,0,-1,0,50000.0,3853.1666666666665,3195.024157446492
1,3,2,1,80000.0,2850.0,16135.946745284786
0,1,0,1,50000.0,2216.6666666666665,1022.3478207863832
0,0,-1,0,80000.0,6092.333333333333,6744.168367313102
1,4,1,5,20000.0,533.3333333333334,927.8089602211583
0,0,0,2,70000.0,898.3333333333334,4710.704933092994
1,4,2,2,10000.0,1506.0,4934.574902326103
1,2,2,0,50000.0,854.3333333333334,23078.90471765648
0,1,0,2,50000.0,1186.6666666666667,2723.7130355454115
0,0,0,0,20000.0,1477.1666666666667,1543.860712629219
0,0,-1,1,80000.0,1201.5,2002.0039377250653
1,0,0,0,70000.0,2119.0,19427.342447351533
0,1,0,1,120000.0,1776.1666666666667,1789.0413075164026
0,1,0,2,20000.0,1047.1666666666667,1646.1954521461498
0,3,-1,3,50000.0,1416.8333333333333,1704.978523813912
0,0,0,0,20000.0,1282.3333333333333,1159.163951590398
0,0,0,0,40000.0,1833.3333333333333,562.6880722626585
0,0,0,0,80000.0,1964.0,12434.181384393585
0,0,0,0,130000.0,2650.1666666666665,3945.4285825496827
0,0,-1,0,100000.0,24542.333333333332,16582.901157517645
0,0,0,0,120000.0,3435.0,1930.6824354788819
0,0,0,0,50000.0,1402.8333333333333,9171.269021605825
0,0,0,0,190000.0,5380.0,42966.530740798706
0,4,2,0,20000.0,1561.8333333333333,2291.5630182621353
0,3,0,1,50000.0,1650.0,1729.2147832662854
1,2,2,1,80000.0,1644.6666666666667,14377.381068887338
1,1,2,1,10000.0,5825.5,3771.2383112182133
0,0,0,0,50000.0,1282.0,2112.7732880426774
1,0,0,0,50000.0,2182.5,987.6650073110147
0,1,2,0,50000.0,1317.5,14407.398952158806
1,3,2,1,60000.0,1134.3333333333333,1532.6144981697128
0,1,-1,0,50000.0,1025.5,1261.7208354729928
1,0,0,0,50000.0,3951.0,14895.894145703372
1,2,0,2,20000.0,1163.6666666666667,1602.5023764932976
1,6,2,2,80000.0,1629.5,2269.6904634773437
1,2,0,0,50000.0,8670.333333333334,4142.865224294253
0,0,0,1,50000.0,1241.6666666666667,13357.310343029392
1,2,1,1,110000.0,4624.666666666667,43182.68534339506
0,3,1,1,30000.0,1266.6666666666667,802.8197805236241
1,1,2,1,110000.0,6634.5,17805.414554754592
0,1,0,3,20000.0,940.3333333333334,4885.4681113140705
0,0,0,0,50000.0,1836.6666666666667,1423.8440457671852
1,1,0,1,50000.0,4550.0,15803.77593804721
0,0,0,0,50000.0,1663.3333333333333,6566.4142624926335
0,1,2,0,20000.0,1077.6666666666667,1686.118471519721
0,0,0,0,200000.0,10666.833333333334,55600.7844144307
0,0,-1,1,30000.0,1349.3333333333333,1194.9350470492807
0,0,0,2,130000.0,3066.1666666666665,47075.05012919972
0,0,0,1,20000.0,7544.333333333333,6157.007219420812
0,0,-1,0,20000.0,1443.6666666666667,296.0394680894199
0,2,0,1,60000.0,1921.6666666666667,14112.449761351381
1,1,2,0,30000.0,1542.1666666666667,1528.4573159452857
0,0,0,0,120000.0,2423.5,2836.730206887265
0,2,0,1,30000.0,2117.0,2379.164307062461
0,0,0,0,30000.0,1473.0,1661.510326981649
1,1,0,1,60000.0,1566.6666666666667,5131.91795205912
1,0,0,0,50000.0,1750.0,14417.865066183227
0,0,0,0,30000.0,816.3333333333334,1410.7347967164724
0,0,-1,2,270000.0,4889.666666666667,2404.456730046658
0,0,0,0,360000.0,5365.166666666667,5548.467103624207
0,0,0,0,450000.0,14407.833333333334,10736.02010833934
0,1,-1,3,50000.0,1727.5,3223.108918420226
0,0,0,0,50000.0,1178.5,540.3117618560602
0,0,0,0,120000.0,3000.0,7112.447185509827
1,4,1,2,40000.0,1262.5,1708.3543836101455
0,0,0,0,140000.0,2501.3333333333335,2495.7497470700064
0,0,-1,5,30000.0,25.0,108.18579697292371
1,5,2,2,30000.0,2066.6666666666665,2309.4564439856117
0,1,0,2,30000.0,1396.3333333333333,1771.7003602942195
1,3,2,2,110000.0,1905.1666666666667,1856.086465299143
0,5,1,2,50000.0,2500.0,2512.87257270771
0,0,0,2,130000.0,24397.833333333332,52342.06738147307
1,0,0,0,50000.0,1125.5,15693.763760381595
0,0,0,0,150000.0,10009.0,15627.173175807155
1,0,0,0,30000.0,1583.3333333333333,167.4271981091085
0,0,0,1,50000.0,982.1666666666666,3653.8035889558523
0,0,0,0,20000.0,3521.8333333333335,1324.223760044603
0,1,0,1,230000.0,2583.3333333333335,6347.159291105483
